srs,sgs
0.909999655,0.837682258
0.903209128,0.894867464
0.868636035,0.843128469
0.896694357,0.88986936
0.849763883,0.855813312
0.859570508,0.890524284
0.874392472,0.873358381
0.5,0.822791355
0.868325807,0.898366137
0.922236393,0.895694736
0.5,0.899141705
0.5,0.879390576
0.5,0.847816346
0.892058185,0.876908759
0.5,0.810623557
0.5,0.906552687
0.881562166,0.89424701
0.5,0.908276171
0.912412533,0.802523181
0.5,0.895143222
0.5,0.793526593
0.5,0.831839647
0.5,0.864603082
0.866016339,0.88656027
0.5,0.883837165
0.5,0.90129606
0.5,0.790320913
0.880700424,0.843542105
0.5,0.842094378
0.893661025,0.864982248
0.894608941,0.862155734
0.5,0.823928855
0.5,0.822222605
0.5,0.871565958
0.882044742,0.906259695
0.865740581,0.848695322
0.915273517,0.836613698
0.740994795,0.844748544
0.5,0.832925442
0.9127917,0.839957258
0.893902313,0.79885216
0.5,0.821033401
0.88218262,0.887456482
0.911395678,0.879080349
0.90293337,0.866843611
0.850436042,0.885974286
0.894384888,0.89645307
0.91713488,0.891523905
0.5,0.828237565
0.898934887,0.861879977
0.881527696,0.884561029
0.5,0.885319362
0.5,0.885319362
0.903226362,0.907931474
0.895729206,0.861190583
0.87246217,0.907035262
0.920633553,0.86591293
0.867326187,0.83637241
0.904225983,0.880838303
0.5,0.823687567
0.5,0.865706111
0.871703836,0.892402882
0.879149288,0.883578643
0.893850608,0.871186791
0.5,0.853676192
0.773861639,0.86911861
0.912653821,0.898797008
0.905277309,0.875978077
0.878908,0.836165592
0.877081107,0.912429768
0.5,0.856812933
0.5,0.875288684
0.888145876,0.885319362
0.886956672,0.889076557
0.922305332,0.869635655
0.5,0.874461411
0.5,0.813450071
0.898504016,0.87783944
0.5,0.797249319
0.5,0.894453828
0.5,0.828995898
0.5,0.873978836
0.856382062,0.883492468
0.927027679,0.846540967
0.909879011,0.875598911
0.919082417,0.808555376
0.5,0.842869946
0.888490573,0.872565579
0.5,0.839474682
0.922132984,0.89634966
0.5,0.80700424
0.895074282,0.882423908
0.869773534,0.898004205
0.918617076,0.872048533
0.5,0.909275792
0.837613319,0.850229223
0.5,0.911550791
0.5,0.863982627
0.906070111,0.841990969
0.5,0.890713867
0.5,0.871152322
0.878322016,0.901813105
0.905156665,0.854744752
0.5,0.839991727
0.863568991,0.824859536
0.5,0.898797008
0.890110648,0.819930371
0.5,0.811002723
0.903622764,0.792044397
0.5,0.889731481
0.916721244,0.847609527
0.5,0.822722416
0.913239806,0.892661404
0.5,0.900417083
0.884698907,0.871497018
0.859053462,0.899279584
0.854400055,0.852917859
0.89698735,0.897625039
0.5,0.711144049
0.5,0.907914239
0.5,0.876253835
0.5,0.883802696
0.859260281,0.846092861
0.5,0.853400434
0.902071628,0.825273172
0.5,0.87897694
0.911412912,0.840301954
0.5,0.891937541
0.5,0.833649305
0.5,0.896935645
0.902726552,0.863810279
0.856571645,0.866602323
0.867308952,0.873944366
0.5,0.868911792
0.922132984,0.801506325
0.5,0.89424701
0.828978663,0.868842853
0.903760643,0.774326979
0.881217469,0.855865017
0.913239806,0.801971666
0.875426562,0.880562545
0.90400193,0.831029609
0.898004205,0.812657268
0.5,0.633173624
0.932163662,0.833994002
0.5,0.913032987
0.87018717,0.80048947
0.882837544,0.828892489
0.91062011,0.753231533
0.870083761,0.800644583
0.897090759,0.80148909
0.868532626,0.893454207
0.909689428,0.855123919
0.937179001,0.770500845
0.869808004,0.870893799
0.892178829,0.858157251
0.902588673,0.8156906
0.920306091,0.830202337
0.5,0.799696667
0.890679397,0.808969012
0.884974665,0.864051567
0.5,0.921788287
0.909068974,0.891765193
0.861586984,0.853331495
0.90727655,0.849160663
0.891282617,0.876495123
0.5,0.812209162
0.886663679,0.852711041
0.5,0.898211023
0.858777705,0.894040192
0.5,0.896694357
0.873254972,0.84405915
0.828978663,0.905656475
0.5,0.8724277
0.5,0.912929578
0.882803075,0.846816725
0.910637344,0.917393403
0.897107994,0.78030747
0.882113681,0.763262211
0.901278825,0.843886802
0.845265589,0.901589052
0.890248526,0.875909138
0.5,0.882837544
0.860156492,0.877150047
0.5,0.886525801
0.888525042,0.82875461
0.5,0.874254593
0.5,0.774775085
0.5,0.867946641
0.5,0.830512564
0.5,0.886284513
0.89317845,0.849574299
0.883544173,0.894402123
0.5,0.841818621
0.5,0.899538106
0.904863672,0.848660853
0.862465961,0.842301196
0.860604598,0.822067492
0.5,0.865706111
0.5,0.833304609
0.900296439,0.869359898
0.5,0.89531557
0.90844852,0.845403468
0.925545483,0.819344387
0.919771811,0.827961808
0.879976561,0.822170901
0.867257247,0.844231498
0.5,0.925579952
0.850298163,0.895177691
0.903484885,0.890420875
0.5,0.867015959
0.900037917,0.86694702
0.918686016,0.91823791
0.5,0.897280342
0.863982627,0.842301196
0.89417807,0.76286581
0.903243597,0.888818035
0.902692082,0.819172038
0.927613664,0.899589811
0.906759505,0.845644755
0.5,0.889697011
0.904174279,0.819637379
0.915066699,0.901623522
0.5,0.87787391
0.5,0.867050429
0.915549274,0.858433008
0.863379408,0.814346282
0.5,0.778980387
0.5,0.868498156
0.895970494,0.857467857
0.5,0.880459136
0.899210644,0.797594016
0.905914998,0.807659164
0.878494364,0.839595326
0.903657233,0.816414463
0.5,0.803626211
0.908189997,0.92258109
0.875081865,0.755110131
0.899727689,0.893661025
0.5,0.855709903
0.887077316,0.806521664
0.877287925,0.846420323
0.894350419,0.869670125
0.891782427,0.761986833
0.5,0.852366344
0.875357623,0.82006825
0.5,0.836579229
0.916686774,0.918272379
0.843748923,0.8636724
0.820550826,0.889248906
0.908517459,0.83537279
0.84402468,0.899296818
0.884319741,0.887559891
0.5,0.867222778
0.5,0.902140567
0.5,0.845954983
0.5,0.85164248
0.874875047,0.875357623
0.5,0.809830754
0.5,0.878770122
0.5,0.858639826
0.883371824,0.879855917
0.5,0.867739823
0.5,0.91496329
0.5,0.851022026
0.5,0.891386026
0.841680742,0.782875461
0.5,0.861156113
0.5,0.90079625
0.912550412,0.88438868
0.892299473,0.829340595
0.881493227,0.882354969
0.897573334,0.880838303
0.5,0.864844369
0.874547585,0.854537934
0.905897763,0.843369756
0.5,0.827272414
0.895177691,0.851504602
0.83864741,0.871462549
0.878063493,0.866050808
0.87513357,0.896004964
0.883630347,0.837440971
0.5,0.797938713
0.5,0.86046672
0.920719727,0.833528662
0.5,0.868325807
0.883113302,0.801730378
0.912929578,0.810054807
0.5,0.854710282
0.893281859,0.838371652
0.906466513,0.808934542
0.902485264,0.847850815
0.5,0.879114819
0.5,0.785253869
0.5,0.807952156
0.5,0.823446279
0.933956086,0.847919755
0.899245114,0.742149529
0.5,0.797938713
0.900830719,0.892316707
0.5,0.841473924
0.893230154,0.839250629
0.5,0.848540209
0.896142842,0.833890593
0.5,0.81899969
0.915411396,0.768673951
0.5,0.90183034
0.5,0.827548171
0.5,0.84619627
0.5,0.869049671
0.89855572,0.835889835
0.890489814,0.893281859
0.5,0.879631864
0.5,0.848333391
0.866602323,0.896625418
0.897762918,0.899279584
0.88545724,0.878011789
0.903415946,0.878149667
0.5,0.872031298
0.876184895,0.840233015
0.921340181,0.803229809
0.901606287,0.89969322
0.5,0.835924305
0.869394368,0.896142842
0.915239047,0.85384854
0.5,0.84573093
0.89204095,0.871255731
0.5,0.787253111
0.886215573,0.875409327
0.87189342,0.838164834
0.86691255,0.869704595
0.5,0.879149288
0.891885836,0.712850298
0.906862914,0.861052704
0.901795871,0.828099686
0.926252111,0.810175451
0.90460515,0.726603702
0.887490952,0.827100065
0.856571645,0.860087553
0.913343215,0.78625349
0.895212161,0.868877322
0.914256661,0.890041708
0.5,0.831512185
0.5,0.853710661
0.5,0.846472028
0.920926545,0.850298163
0.902037158,0.901485643
0.833718245,0.83971597
0.880631485,0.876701941
0.5,0.848574679
0.5,0.831994761
0.889283375,0.915618214
0.901140947,0.809899693
0.91055117,0.854503464
0.734031919,0.910516701
0.932060253,0.839819379
0.5,0.81024439
0.892557995,0.896004964
0.890110648,0.902554204
0.828737375,0.846644376
0.5,0.842197787
0.866740202,0.883526938
0.91870325,0.861225053
0.878752887,0.827548171
0.841680742,0.837785668
0.918306849,0.849195133
0.878184137,0.883044362
0.5,0.833614836
0.5,0.846023922
0.825686808,0.800041364
0.5,0.874943987
0.91382579,0.905587536
0.898710834,0.818137948
0.89634966,0.830719382
0.5,0.845868808
0.921460825,0.888352694
0.5,0.880459136
0.5,0.824428665
0.5,0.865120127
0.5,0.819620144
0.5,0.858433008
0.5,0.838544001
0.5,0.870152701
0.5,0.909413671
0.867739823,0.842818241
0.5,0.845575816
0.5,0.835751956
0.894660646,0.87783944
0.5,0.840095136
0.5,0.912274654
0.5,0.870049292
0.901313295,0.867050429
0.5,0.876115956
0.5,0.826755369
0.5,0.88659474
0.873892661,0.800868636
0.861604219,0.877218986
0.5,0.742976802
0.915411396,0.864189445
0.5,0.866050808
0.5,0.903829582
0.5,0.785426218
0.851228844,0.886112164
0.888283754,0.895212161
0.5,0.896970115
0.892282238,0.818344766
0.923236014,0.78952811
0.5,0.836544759
0.5,0.754782669
0.5,0.870669746
0.91275723,0.903622764
0.5,0.823067112
0.916342077,0.826686429
0.848264451,0.785598566
0.87563338,0.867050429
0.5,0.858570887
0.899451932,0.838699114
0.5,0.906449278
0.5,0.855537555
0.903864052,0.877253456
0.907655717,0.790941367
0.907448899,0.859208576
0.5,0.862293613
0.916497191,0.822291545
0.874668229,0.882906484
0.891213678,0.855830547
0.892351177,0.827082831
0.5,0.781806901
0.903777877,0.867636414
0.5,0.860156492
0.887284134,0.86751577
0.905208369,0.877460274
0.905346248,0.829995519
0.5,0.880321257
0.916204198,0.875116335
0.894798525,0.876598532
0.5,0.874151184
0.5,0.884612733
0.5,0.861052704
0.888559512,0.855468615
0.812278101,0.741253318
0.887318603,0.78187584
0.916997001,0.845300059
0.89748716,0.846540967
0.875047396,0.891351556
0.878218607,0.890145117
0.5,0.869911413
0.88986936,0.824170142
0.5,0.885319362
0.5,0.849608769
0.912619351,0.830891731
0.843817862,0.904760263
0.93243942,0.802971287
0.913653442,0.840577712
0.900589432,0.83637241
0.5,0.843059529
0.912274654,0.908775982
0.858605357,0.836613698
0.877460274,0.867653649
0.89254076,0.898107614
0.5,0.906449278
0.887990762,0.860708007
0.5,0.894970873
0.887732239,0.828272035
0.5,0.841956499
0.5,0.906725035
0.925976354,0.854468995
0.92475268,0.812174692
0.895418979,0.893661025
0.91770363,0.893488677
0.907104202,0.81465651
0.832959912,0.881355348
0.899900038,0.851194375
0.855692668,0.806866361
0.5,0.842094378
0.883561408,0.90076178
0.5,0.857812554
0.5,0.829547413
0.911033746,0.763951605
0.857743614,0.874513116
0.5,0.777187963
0.5,0.805694392
0.5,0.852642101
0.886215573,0.823480749
0.5,0.902140567
0.5,0.799662197
0.880734894,0.773740995
0.5,0.845300059
0.891937541,0.860811416
0.5,0.87018717
0.901726931,0.889697011
0.88381993,0.850470511
0.5,0.862155734
0.5,0.815208025
0.5,0.886077695
0.5,0.871790011
0.89634966,0.822687946
0.5,0.839991727
0.5,0.792940609
0.900279204,0.900279204
0.885147013,0.887766709
0.841508393,0.876564062
0.859673917,0.823549688
0.5,0.852400813
0.875150805,0.867567474
0.5,0.787821861
0.889007618,0.854434525
0.5,0.872203647
0.893523146,0.889386784
0.5,0.833356313
0.895487918,0.876529592
0.908276171,0.890351935
0.5,0.881251939
0.5,0.849229603
0.903105719,0.900520492
0.5,0.858639826
0.885112544,0.85064286
0.898211023,0.841715211
0.5,0.86587846
0.5,0.916479956
0.909241322,0.896487539
0.5,0.855537555
0.906139051,0.818034539
0.863465582,0.763055393
0.5,0.879183758
0.5,0.835786426
0.878873531,0.75137017
0.5,0.844989831
0.5,0.869601186
0.5,0.905122195
0.876495123,0.897107994
0.5,0.917617455
0.5,0.855106684
0.904932612,0.87570232
0.883630347,0.863086415
0.873254972,0.807452346
0.5,0.885560649
0.856743994,0.818206887
0.5,0.889317845
0.773861639,0.864327324
0.5,0.8511082
0.894074661,0.910068595
0.890696632,0.800144773
0.5,0.803040226
0.865223536,0.884854021
0.890731102,0.910499466
0.5,0.862397022
0.902692082,0.886387922
0.902519734,0.862086795
0.847126952,0.868842853
0.884905725,0.874082245
0.920099273,0.890834511
0.865981869,0.822825825
0.913791321,0.906449278
0.5,0.890076178
0.889007618,0.851780359
0.884750612,0.864844369
0.897418221,0.896832236
0.888076936,0.881803454
0.5,0.825928096
